market_code,所属概念,股票代码,code,所属概念数量
17,基因测序;医疗器械概念;AI应用;沪股通;融资融券,688315.SH,688315,5
17,华为盘古;华为昇腾;数据安全;华为鲲鹏;多模态AI;云计算;智慧政务;网络安全;信创;车联网(车路协同);卫星导航;ChatGPT概念;数据要素;AI智能体;数字孪生;商业航天;数字乡村;AI应用;人脸识别;阿里巴巴概念;大飞机;东数西算(算力);国资云;智慧城市;低空经济;AIGC概念;DeepSeek概念;人工智能;腾讯概念;物联网;人形机器人;数字经济;虚拟数字人;华为概念;智能医疗;互联网金融;无人驾驶;工业互联网;新型工业化;数据中心;机器人概念;WiFi 6;跨境支付(CIPS);职业教育;智能电网;核电;液冷服务器;水利;短剧游戏;光刻机;乡村振兴;央企国企改革;回购增持再贷款概念;国企改革;沪股通;融资融券,600850.SH,600850,56
33,数字货币;跨境支付(CIPS);互联网金融;区块链;鸿蒙概念;Web3.0;NFT概念;AI应用;信创;数据要素;华为鲲鹏;华为欧拉;财税数字化;虚拟数字人;网络安全;百度概念;人工智能;元宇宙;智慧城市;DeepSeek概念;华为昇腾;云计算;华为概念;低空经济;同花顺新质50;军工信息化;军工;华为海思概念股;一带一路;军民融合;数据中心;商业航天;深股通;股权转让(并购重组),300542.SZ,300542,34
17,短剧游戏;文化传媒概念;手机游戏;网络游戏;NFT概念;AI应用;虚拟现实;国企改革;沪股通;股权转让(并购重组),600715.SH,600715,10
17,共同富裕示范区,605500.SH,605500,1
33,物业管理;证金持股;新型城镇化;国企改革;央企国企改革;粤港澳大湾区;深股通;融资融券,000031.SZ,000031,8
33,高压快充;燃料电池;汽车热管理;专精特新;氢能源;新能源汽车;传感器;消费电子概念;无人驾驶;汽车电子;毫米波雷达;芯片概念;PCB概念;天然气;融资融券,301499.SZ,301499,15
17,算力租赁;小红书概念;Web3.0;多模态AI;抖音概念(字节概念);AIGC概念;ChatGPT概念;腾讯概念;东数西算(算力);文化传媒概念;AI智能体;AI应用;数据要素;人工智能;体育产业;低空经济;无人机;西部大开发;参股券商;融资融券;沪股通,605168.SH,605168,21
151,无人机;液冷服务器;低空经济;商业航天;新疆振兴;专精特新;高端装备;煤炭概念;高铁;风电;军工;军民融合;融资融券;西部大开发,920098.BJ,920098,14
33,人形机器人;减速器;新型工业化;华为汽车;比亚迪概念;汽车电子;小米概念;新能源汽车;MR(混合现实);机器人概念;5G;华为概念;充电桩;医疗器械概念;融资融券;深股通,003021.SZ,003021,16
33,高铁;军民融合;水利;军工;海工装备;商业航天;低空经济;飞行汽车(eVTOL);雅下水电概念;核电;无人机;高端装备;共同富裕示范区;人工智能;可控核聚变;专精特新;PM2.5;深股通,300411.SZ,300411,18
17,央企国企改革;国企改革;无人机;新能源汽车;沪股通;融资融券,600782.SH,600782,6
17,天然气;新疆振兴;高股息精选;西部大开发,603706.SH,603706,4
33,数字货币;移动支付;互联网金融;鸿蒙概念;数据要素;信创;数字经济;网络安全;数据安全;芯片概念;融资融券,300333.SZ,300333,11
17,国企改革;央企国企改革;一带一路;海峡两岸;沪股通,601968.SH,601968,5
33,物联网;鸿蒙概念;机器视觉;人工智能;华为概念;DeepSeek概念;无人驾驶;5G;机器人概念;工业互联网;专精特新;卫星导航;芯片概念;商业航天;融资融券,301195.SZ,301195,15
17,传感器;专精特新;比亚迪概念;机器视觉;锂电池概念;融资融券,688623.SH,688623,6
17,核污染防治;机器人概念;专精特新;人形机器人;军工;军民融合;军工信息化;DeepSeek概念;核电;可控核聚变;沪股通;融资融券,688290.SH,688290,12
33,铜缆高速连接;共封装光学(CPO);液冷服务器;PCB概念;汽车电子;消费电子概念;新型烟草(电子烟);小米概念;比亚迪概念;人形机器人;新能源汽车;宁德时代概念;机器人概念;锂电池概念;储能;深股通;融资融券,301123.SZ,301123,17
17,肝炎概念;流感;仿制药一致性评价;创新药;眼科医疗;智能医疗;沪股通,603367.SH,603367,7
17,柔性直流输电;抽水蓄能;虚拟电厂;电力物联网;特高压;智能电网;核电;充电桩;央企国企改革;雅下水电概念;数据中心;储能;换电概念;量子科技;光伏概念;水利;氢能源;一带一路;PPP概念;国企改革;车联网(车路协同);同花顺漂亮100;沪股通;融资融券;证金持股;芯片概念,600406.SH,600406,26
33,军工;低空经济;无人机;卫星导航;数字经济;飞行汽车(eVTOL);同花顺新质50;华为概念;旅游概念;粤港澳大湾区;国企改革;风电;融资融券;深股通;中字头股票,000099.SZ,000099,15
33,猪肉;养鸡;预制菜;合成生物;人造肉;回购增持再贷款概念;融资融券;深股通,002567.SZ,002567,8
33,家庭医生;智能医疗;细胞免疫治疗;医疗器械概念;数据要素;人工智能;DeepSeek概念;粤港澳大湾区;横琴新区;云计算;PPP概念;国企改革,300030.SZ,300030,12
17,水利;雅下水电概念;一带一路;参股银行;水泥概念;国企改革;西部大开发;绿色电力;小金属概念;金属铜;同花顺中特估100;沪股通;融资融券,600326.SH,600326,13
17,细胞免疫治疗;仿制药一致性评价;创新药;维生素;生物疫苗;互联网金融;物业管理;参股券商;证金持股;融资融券;沪股通,600851.SH,600851,11
17,减速器;人形机器人;比亚迪概念;飞行汽车(eVTOL);新能源汽车;机器人概念;专精特新;低空经济;碳纤维;燃料电池;商业航天;氢能源;风电;沪股通;融资融券,603270.SH,603270,15
17,商业航天;军工;核电;工业互联网;核污染防治;央企国企改革;国企改革;中字头股票;融资融券,688119.SH,688119,9
33,时空大数据;智慧城市;安防;物联网;网络安全;财税数字化;人工智能;ChatGPT概念;核污染防治;云计算;AI智能体;国资云;腾讯概念;华为概念;水利;DeepSeek概念;传感器;地下管网;低空经济;机器人概念;无人机;京津冀一体化;芯片概念;高端装备;一带一路;国企改革;股权转让(并购重组);央企国企改革;天然气;深股通,300523.SZ,300523,30
33,高股息精选;家用电器;智能家居;DeepSeek概念;空气能热泵;人形机器人;深股通;融资融券;新能源汽车;汽车热管理,000921.SZ,000921,10
17,金属回收;西部大开发;专精特新;动力电池回收;国企改革;燃料电池;氢能源;融资融券,688269.SH,688269,8
33,装配式建筑;新型城镇化;雄安新区;中俄贸易概念;水利;新型工业化;专精特新;高铁;一带一路;机器人概念;高端装备;核电,300823.SZ,300823,12
33,IP经济(谷子经济);小米概念;智能穿戴;AI眼镜;专精特新;消费电子概念;深股通;融资融券,301101.SZ,301101,8
33,染料;雄安新区;京津冀一体化;低空经济;飞行汽车(eVTOL);深股通,300107.SZ,300107,6
17,新型工业化;鸿蒙概念;华为概念;融资融券,688657.SH,688657,4
17,充电桩;换电概念;高压快充;储能;雄安新区;京津冀一体化;百度概念;腾讯概念;数据中心;阿里巴巴概念;华为概念;光伏概念;东数西算(算力);中俄贸易概念;燃料电池;新能源汽车;氢能源;5G;融资融券,600405.SH,600405,19
33,文化传媒概念;高股息精选;体育产业;同花顺漂亮100;同花顺出海50;DeepSeek概念;阿里巴巴概念;深股通;融资融券,002027.SZ,002027,9
17,合成生物;重组蛋白;DeepSeek概念;沪股通,603983.SH,603983,4
33,深股通,002991.SZ,002991,1
17,智能医疗;中俄贸易概念;数据要素;DeepSeek概念;AI应用;AI智能体;AI语料;医药电商;机器人概念,605186.SH,605186,9
33,证金持股;互联网金融;国企改革;深股通;融资融券,000728.SZ,000728,5
17,养老概念;新型城镇化;共同富裕示范区;安防,603208.SH,603208,4
33,PCB概念;专精特新;注册制次新股;深股通;新股与次新股;融资融券,301630.SZ,301630,6
33,长安汽车概念;华为汽车;机器人概念;人形机器人;比亚迪概念;专精特新;新能源汽车;无人机;军工;深股通;融资融券,001380.SZ,001380,11
17,先进封装;存储芯片;芯片概念;高端装备;人民币贬值受益;绿色电力;融资融券,688419.SH,688419,7
17,预制菜;网红经济;乡村振兴;一带一路,603536.SH,603536,4
151,智能穿戴;AI眼镜;海峡两岸;专精特新;消费电子概念;汽车热管理;新股与次新股;融资融券;新能源汽车,920005.BJ,920005,9
17,PCB概念;工业母机;2026一季报预增;专精特新;融资融券,688257.SH,688257,5
151,央企国企改革;跨境电商;融资融券;国企改革;中字头股票;三胎概念;京津冀一体化,920122.BJ,920122,7
33,烟草;职业教育;粤港澳大湾区;小米概念;数字经济;新型烟草(电子烟);数字水印;融资融券,301223.SZ,301223,8
33,肝炎概念;流感;合成生物;维生素;仿制药一致性评价;国企改革,000952.SZ,000952,6
33,第三代半导体;芯片概念;光伏概念;中芯国际概念;钙钛矿电池;股权转让(并购重组),300554.SZ,300554,6
33,商业航天;卫星导航;东数西算(算力);工业大麻;土壤修复;新型烟草(电子烟);一带一路;生态农业;回购增持再贷款概念;跨境电商;深股通;融资融券,002565.SZ,002565,12
17,注册制次新股;医疗器械概念;一带一路;股权转让(并购重组);新股与次新股;融资融券,603014.SH,603014,6
33,MicroLED概念;足球概念;MiniLED;智慧灯杆;AIGC概念;元宇宙;虚拟数字人;柔性屏(折叠屏);抖音概念(字节概念);虚拟现实;MR(混合现实);智谱AI;电子竞技;AI应用;腾讯概念;AI智能体;百度概念;鸿蒙概念;智慧城市;体育产业;多模态AI;国产操作系统;物联网;华为概念;人工智能;车联网(车路协同);智能家居;空间计算;DeepSeek概念;第三代半导体;机器人概念;粤港澳大湾区;苹果概念;人民币贬值受益;英伟达概念;乡村振兴;深股通;融资融券,300232.SZ,300232,38
17,人形机器人;一体化压铸;机器人概念;新能源汽车;人民币贬值受益;回购增持再贷款概念;同花顺出海50;沪股通;融资融券,600933.SH,600933,9
17,锂电池概念;虚拟数字人;三胎概念;股权转让(并购重组),603196.SH,603196,4
17,期货概念;证金持股;沪股通;融资融券;互联网金融;参股银行;国企改革,601688.SH,601688,7
17,染料;固废处理;国企改革,603188.SH,603188,3
33,养鸡;土地流转;农村电商;预制菜;乡村振兴;食品安全;区块链;深股通,002321.SZ,002321,8
33,参股券商;航运概念;证金持股;固废处理;污水处理;国企改革;绿色电力;天然气;垃圾分类;医疗废物处理;创投;虚拟电厂;粤港澳大湾区;数字经济;储能;充电桩;智慧城市;人工智能;低空经济;2025年报预增;深股通;融资融券,000685.SZ,000685,22
33,在线教育;职业教育;百度概念;体育产业;腾讯概念;人工智能;数字经济;足球概念;智谱AI;华为概念;京津冀一体化;冰雪产业;国企改革;股权转让(并购重组),002659.SZ,002659,14
33,拼多多概念;跨境电商;网红经济;三胎概念;DeepSeek概念;回购增持再贷款概念;毛发医疗;医美概念;合成生物;深股通;融资融券,300740.SZ,300740,11
17,高股息精选;参股券商;沪股通;融资融券;参股银行;PPP概念;绿色电力;国企改革;智慧城市;回购增持再贷款概念,600350.SH,600350,10
33,军工信息化;脑机接口;无人机;商业航天;低空经济;军工;人形机器人;机器人概念;食品安全;特斯拉概念;房屋检测;新能源汽车;5G;京津冀一体化;医疗器械概念;PM2.5;核污染防治;海工装备;基因测序;CRO概念;三胎概念;储能;辅助生殖;土壤修复;猴痘概念;幽门螺杆菌概念;碳中和;肝炎概念;碳交易;深股通;融资融券,300887.SZ,300887,31
33,煤炭概念;超超临界发电;高股息精选;国企改革;西部大开发;回购增持再贷款概念;充电桩;换电概念;深股通;融资融券,001286.SZ,001286,10
33,可控核聚变;核电;虚拟电厂;光伏概念;充电桩;储能;2025年报预增;光伏建筑一体化;DeepSeek概念;深股通;融资融券,300048.SZ,300048,11
33,消费电子概念;专精特新;物联网;三胎概念;IP经济(谷子经济);机器人概念;旅游概念;融资融券,300784.SZ,300784,8
33,民爆概念;新疆振兴;国企改革;央企国企改革;绿色电力;雅下水电概念;一带一路;风电;水利;创投;独角兽概念;工业互联网;军工;军民融合;人工智能;专精特新;新能源汽车;比亚迪概念;AI语料;多模态AI;深股通,002226.SZ,002226,21
17,期货概念;证金持股;同花顺中特估100;沪股通;融资融券;国企改革;2025年报预增;股权转让(并购重组),601211.SH,601211,8
17,光伏概念;第三代半导体;固态电池;碳纤维;锂电池概念;比亚迪概念;小米概念;人形机器人;飞行汽车(eVTOL);专精特新;低空经济;钠离子电池;新能源汽车;小米汽车;氢能源;沪股通;融资融券,688598.SH,688598,17
33,光伏概念;储能;充电桩;一带一路;粤港澳大湾区;人民币贬值受益;深股通;融资融券,301658.SZ,301658,8
33,雅下水电概念;新型城镇化;水利;医疗器械概念;一带一路;PPP概念;西部大开发;乡村振兴;DeepSeek概念;国企改革;3D打印;新疆振兴;深股通;融资融券,002307.SZ,002307,14
33,光刻机;中芯国际概念;富士康概念;OLED;芯片概念;2025年报预增;股权转让(并购重组);深股通;融资融券,301297.SZ,301297,9
33,新疆振兴;金属铜;西部大开发;一带一路;光伏概念;乡村振兴;特高压;融资融券,000159.SZ,000159,8
33,人脸识别;网络安全;电子身份证;华为鲲鹏;区块链;智慧政务;数据安全;数字经济;工业互联网;人工智能;车联网(车路协同);AI应用;DeepSeek概念;ST板块;粤港澳大湾区;创投;数据中心;网络游戏,300311.SZ,300311,18
17,玉米;粮食概念;土地流转;农业种植;代糖概念;乡村振兴;西部大开发;国企改革;啤酒概念;回购增持再贷款概念;参股券商;水利;跨境电商;融资融券;沪股通,600108.SH,600108,15
17,创投;国企改革;参股券商;代糖概念;融资融券;沪股通,600783.SH,600783,6
17,军工信息化;卫星导航;商业航天;军工;低空经济;毫米波雷达;5G;人工智能;融资融券,688682.SH,688682,9
33,电力物联网;智能电网;虚拟电厂;核电;充电桩;数据中心;风电;储能;网络安全;工业互联网;华为概念;物联网;智慧城市;DeepSeek概念;区块链;人脸识别;人工智能;机器人概念;语音技术;国企改革;2026一季报预增;融资融券;深股通,000682.SZ,000682,23
17,注册制次新股;数字经济;工业互联网;绿色电力;新股与次新股;融资融券,603382.SH,603382,6
33,碳交易;医疗废物处理;绿色电力;风电;固废处理;生物质能发电;垃圾分类;氢能源;一带一路;储能;回购增持再贷款概念;机器人概念;人工智能;深股通;融资融券,000035.SZ,000035,15
151,柔性直流输电;水利;数字经济;特高压;新能源汽车;新股与次新股;融资融券,920018.BJ,920018,7
33,注册制次新股;建筑节能;垃圾分类;房屋检测;水利;国企改革;光伏建筑一体化;智慧城市;智能物流;光伏概念;DeepSeek概念;人工智能;机器人概念;物联网;车联网(车路协同);低空经济;粤港澳大湾区;AI智能体;碳中和;碳交易;AIGC概念;5G;文化传媒概念;深股通;新股与次新股;融资融券,301632.SZ,301632,26
33,跨境电商;可降解塑料;人民币贬值受益;深股通;融资融券,001356.SZ,001356,5
33,数据安全;华为鲲鹏;信创;网络安全;智慧政务;数据确权;鸿蒙概念;AI应用;AI智能体;华为昇腾;车联网(车路协同);数字经济;人工智能;DeepSeek概念;量子科技;低空经济;军工信息化;军工;芯片概念,300659.SZ,300659,19
17,跨境电商;养老概念;智能家居;可降解塑料;人民币贬值受益;一带一路;工业互联网;鸿蒙概念;高股息精选,603600.SH,603600,9
17,土壤修复;污水处理;新型城镇化;水利;碳中和;雄安新区;IP经济(谷子经济);智慧城市;旅游概念;数字孪生;乡村振兴;PPP概念;人工智能;数字经济;AI智能体;京津冀一体化;智谱AI;AIGC概念;物业管理;元宇宙,605069.SH,605069,20
151,回购增持再贷款概念;天然气;融资融券;专精特新;氢能源;大飞机,920014.BJ,920014,6
151,碳中和;污水处理;高端装备;汽车电子;传感器;芯片概念;融资融券,920145.BJ,920145,7
33,成飞概念;大飞机;军工;商业航天;航空发动机;无人机;高端装备;海工装备;减速器;新型工业化;水利;机器人概念;新能源汽车;人形机器人;风电;一带一路;回购增持再贷款概念,300095.SZ,300095,17
33,MCU芯片;汽车芯片;芯片概念;消费电子概念;智能穿戴;OLED;汽车电子;无人机;物联网;柔性屏(折叠屏);机器人概念;智能家居;家用电器;锂电池概念;储能;深股通;股权转让(并购重组);融资融券,300327.SZ,300327,18
151,无人驾驶;比亚迪概念;高端装备;污水处理;芯片概念;机器人概念;物联网;新能源汽车;机器视觉;高铁;第三代半导体;智能物流;车联网(车路协同);智能医疗;烟草;融资融券;工业互联网;固废处理;专精特新;数字孪生;京津冀一体化;垃圾分类;国企改革;一体化压铸;新型工业化;央企国企改革;工业母机;医疗废物处理,920579.BJ,920579,28
33,语音技术;物联网;人工智能;智能家居;新型工业化;鸿蒙概念;跨境电商;机器人概念;小米概念;汽车电子;养老概念;医疗器械概念;无人机;PCB概念;融资融券,301320.SZ,301320,15
17,人形机器人;机器视觉;工业互联网;人工智能;沪股通,603337.SH,603337,5
17,军工信息化;军民融合;大飞机;航空发动机;卫星导航;军工;商业航天;无人机;毫米波雷达;低空经济;无人驾驶;可控核聚变;5G;央企国企改革;华为概念;信创;国企改革;PPP概念;沪股通;融资融券,600562.SH,600562,20
33,天然气;氢能源;共享单车;风电;绿色电力;数字经济;充电桩;深股通,002356.SZ,002356,8
33,净水概念;新型城镇化;土壤修复;污水处理;固废处理;乡村振兴;生态农业;碳中和;京津冀一体化;核污染防治;人工智能;国企改革;AI智能体;AI应用;无人机;磷化工;融资融券,300958.SZ,300958,17
33,仿制药一致性评价;医药电商;创新药;流感;幽门螺杆菌概念;民营医院;股权转让(并购重组);医疗器械概念;深股通,002793.SZ,002793,9
151,光伏概念;专精特新;高铁;中俄贸易概念;水利;新股与次新股;融资融券,920101.BJ,920101,7
17,BC电池;TOPCON电池;钙钛矿电池;光伏概念;储能;同花顺漂亮100;数据中心;DeepSeek概念;人民币贬值受益;沪股通;融资融券,688223.SH,688223,11
33,高股息精选;网红经济;融资融券;深股通;回购增持再贷款概念;京津冀一体化,000848.SZ,000848,6
17,医药电商;家庭医生;西部大开发;回购增持再贷款概念;职业教育,605266.SH,605266,5
33,小红书概念;快手概念;网红经济;短剧游戏;广东自贸区;文化传媒概念;NFT概念;虚拟数字人;Web3.0;AI应用;跨境电商;抖音概念(字节概念);数字经济;数据要素;人工智能;虚拟现实;粤港澳大湾区;乡村振兴;深股通;融资融券,002291.SZ,002291,20
17,量子科技;创投;信托概念;共同富裕示范区;参股券商;参股保险;期货概念;参股银行;国企改革;中芯国际概念;证金持股;融资融券;沪股通,600120.SH,600120,13
17,文化传媒概念;知识产权保护;NFT概念;IP经济(谷子经济);在线教育;腾讯概念;数据要素;参股保险;参股券商;农村电商;国企改革;西部大开发,603999.SH,603999,12
17,高股息精选;沪股通;融资融券;PPP概念;国企改革;DeepSeek概念,600012.SH,600012,6
33,高铁;专精特新;粤港澳大湾区;传感器;智慧城市;一带一路;无人驾驶;DeepSeek概念;储能;网络安全;信创,002972.SZ,002972,11
33,智能座舱;华为概念;小米概念;虚拟现实;智能穿戴;特斯拉概念;两轮车;新能源汽车;柔性屏(折叠屏);汽车电子;毫米波雷达;消费电子概念;OLED;华为手机;深股通,300256.SZ,300256,15
17,仿制药一致性评价;阿尔茨海默概念;创新药;流感;CRO概念;民营医院;西部大开发,603669.SH,603669,7
151,AI应用;知识产权保护;华为盘古;人形机器人;智慧城市;ERP概念;工业互联网;储能;新型工业化;机器人概念;数字经济;换电概念;碳中和;钠离子电池;融资融券;华为鲲鹏;无人驾驶;机器视觉;智慧政务;专精特新;华为概念;DeepSeek概念;充电桩;人工智能;信创;物联网;5G,920932.BJ,920932,27
33,数据要素;AI应用;数字经济;人工智能;AIGC概念;智慧政务;智慧城市;卫星导航;信创;网络安全;AI智能体;华为盘古;物联网;商业航天;军工;国产操作系统;数字乡村;阿里巴巴概念;数据安全;DeepSeek概念;MLOps概念;华为鲲鹏;华为概念;智谱AI;云计算;电力物联网;华为欧拉;华为昇腾;东数西算(算力);5G;智能电网;特高压;西部大开发;华为数字能源;ST板块;碳交易,300366.SZ,300366,36
17,专精特新;物联网;智慧城市;长安汽车概念;传感器;汽车电子;低空经济;西部大开发;股权转让(并购重组);融资融券,688528.SH,688528,10
33,冷链物流;统一大市场;跨境电商;智能物流;回购增持再贷款概念;一带一路;阿里巴巴概念;乡村振兴;无人驾驶;低空经济;抖音概念(字节概念);深股通;融资融券,002120.SZ,002120,13
33,2025年报预增;建筑节能;京津冀一体化;数据中心;工业互联网;储能;液冷服务器;新疆振兴,001210.SZ,001210,8
17,猪肉;乡村振兴;冷链物流;国企改革;沪股通;华为概念;融资融券,600975.SH,600975,7
33,可控核聚变;核电;高端装备;充电桩;光伏概念;氢能源;固废处理;污水处理;芯片概念;第三代半导体;绿色电力;融资融券;深股通,002255.SZ,002255,13
17,PET铜箔;光刻机;固态电池;机器视觉;芯片概念;锂电池概念;海工装备;页岩气;天然气;沪股通;融资融券,603800.SH,603800,11
33,乳业;网红经济;乡村振兴;生态农业;宠物经济;国企改革;西部大开发,002910.SZ,002910,7
17,物联网;专精特新;工业互联网;充电桩;电力物联网;智能电网;储能;2025年报预增;特高压;柔性直流输电;虚拟电厂;绿色电力;融资融券,688681.SH,688681,13
33,参股银行;智能家居;跨境电商;养老概念;长安汽车概念;医疗器械概念;智慧灯杆;华为汽车;小米汽车;回购增持再贷款概念;国企改革;新能源汽车;医美概念;小米概念;华为概念;海工装备;DeepSeek概念;芯片概念;AI智能体;军民融合;第三代半导体;证金持股;深股通;融资融券,000541.SZ,000541,24
33,减速器;人形机器人;新型工业化;新能源汽车;机器人概念;共同富裕示范区;长三角一体化;融资融券;深股通,002896.SZ,002896,9
33,智慧灯杆;物联网;电力物联网;智能电网;传感器;充电桩;智能家居;粤港澳大湾区;5G;芯片概念;虚拟电厂,300514.SZ,300514,11
17,创新药;沪股通;融资融券,688192.SH,688192,3
17,网约车;旅游概念;数字经济;上海国企改革;上海自贸区;冷链物流;自由贸易港;无人驾驶;预制菜;国企改革;参股券商;航运概念;沪股通,600650.SH,600650,13
33,汽车芯片;智能音箱;AI眼镜;芯片概念;智能穿戴;消费电子概念;汽车电子;机器视觉;人脸识别;安防;比亚迪概念;人形机器人;智能家居;专精特新;东数西算(算力);机器人概念;鸿蒙概念;人工智能;深股通;融资融券,300613.SZ,300613,20
33,雅下水电概念;高端装备;农机;新型工业化;水利;无人驾驶;机器人概念;工业互联网;一带一路;燃料电池;无人机;人民币贬值受益;人形机器人;人工智能;物联网;绿色电力;氢能源;百度概念;东数西算(算力);乡村振兴;固态电池;深股通;融资融券;高股息精选,000157.SZ,000157,24
151,机器视觉;数字孪生;钙钛矿电池;机器人概念;光伏概念;人工智能;融资融券;无人机;储能;专精特新;云计算,920414.BJ,920414,11
17,减速器;人形机器人;机器视觉;人工智能;新型工业化;华为概念;机器人概念;专精特新;工业互联网;新能源汽车;富士康概念;光伏概念;国企改革;氢能源;沪股通;融资融券,688165.SH,688165,16
17,文化传媒概念;云游戏;国资云;DeepSeek概念;智慧城市;华为概念;物联网;数据中心;5G;国企改革;央企国企改革;证金持股;融资融券;沪股通,600037.SH,600037,14
17,芯片概念;人民币贬值受益;中芯国际概念;房屋检测;工业互联网;国企改革;智慧城市;央企国企改革;沪股通;股权转让(并购重组),600962.SH,600962,10
33,消毒剂;光刻胶;磷化工;辅助生殖;食品安全;碳中和;创投;煤化工概念;锂电池概念;粤港澳大湾区;重组蛋白;专精特新;光伏概念;核污染防治;核电;PCB概念;深股通,002584.SZ,002584,17
17,减肥药;重组蛋白;创新药;合成生物;回购增持再贷款概念;沪股通;融资融券,600867.SH,600867,7
17,智能电网;特高压;核电;虚拟电厂;可控核聚变;充电桩;风电;工业互联网;独角兽概念;高端装备;超导概念;华为概念;大飞机;超超临界发电;工业母机;机器人概念;航空发动机;储能;光伏概念;人形机器人;燃料电池;减速器;化债概念(AMC概念);核污染防治;特斯拉概念;固废处理;氢能源;回购增持再贷款概念;国企改革;锂电池概念;钒电池;上海国企改革;固态电池;沪股通;融资融券,601727.SH,601727,35
33,装配式建筑;一带一路;IP经济(谷子经济);芯片概念;人工智能;数字经济;DeepSeek概念;AIGC概念;云计算,002811.SZ,002811,9
17,煤炭概念;超超临界发电;绿色电力;国企改革;央企国企改革;虚拟电厂;储能;沪股通;融资融券,600508.SH,600508,9
33,期货概念;粤港澳大湾区;算力租赁;深股通;融资融券;股权转让(并购重组),000712.SZ,000712,6
33,阿里巴巴概念;AI应用;时空大数据;数据要素;数据安全;DeepSeek概念;空间计算;智慧政务;网络安全;智能电网;人工智能;水利;智慧城市;数据中心;智能医疗;人脸识别;华为概念;共同富裕示范区;物联网;一带一路;低空经济;安防;传感器;机器视觉;卫星导航;机器人概念;专精特新;无人机;人形机器人;股权转让(并购重组);融资融券,301218.SZ,301218,31
33,ETC;数字乡村;华为昇腾;华为鲲鹏;智慧政务;区块链;智慧城市;水利;数字孪生;雄安新区;数字经济;鸿蒙概念;DeepSeek概念;安防;华为概念;智能物流;航运概念,002331.SZ,002331,17
17,智能电网;充电桩;风电;数据中心;绿色电力;腾讯概念,601616.SH,601616,6
17,减速器;人形机器人;华为汽车;汽车热管理;无人驾驶;新型工业化;机器视觉;传感器;机器人概念;脑机接口;毫米波雷达;新能源汽车;汽车电子;人工智能;AI智能体;DeepSeek概念;燃料电池;人民币贬值受益;共同富裕示范区;医疗器械概念;锂电池概念;固态电池;氢能源;眼科医疗;沪股通;融资融券,688306.SH,688306,26
33,建筑节能;装配式建筑;雄安新区;新型城镇化;国企改革;京津冀一体化;一带一路;乡村振兴;央企国企改革;新疆振兴;工业互联网;中字头股票,300374.SZ,300374,12
151,西部大开发;新能源汽车;融资融券;专精特新;两轮车,920833.BJ,920833,5
33,商业航天;减速器;军工;军民融合;机器人概念;新能源汽车;PM2.5;无人驾驶;职业教育;家用电器;芯片概念;特斯拉概念;特高压;创投;空气能热泵;污水处理;一带一路;中芯国际概念;食品安全;氢能源;参股银行;国企改革;猴痘概念;期货概念;融资融券;深股通,000551.SZ,000551,26
33,人民币贬值受益;融资融券;深股通,300856.SZ,300856,3
33,ST板块;国企改革;共同富裕示范区;换电概念;充电桩;物业管理;无人驾驶;智慧城市;车联网(车路协同);消费电子概念;5G;元宇宙;智慧政务;云办公,000909.SZ,000909,14
33,人脸识别;智能家居;机器视觉;人工智能;跨境电商;AIGC概念;粤港澳大湾区;人民币贬值受益;锂电池概念;宠物经济;深股通,300822.SZ,300822,11
33,MicroLED概念;MiniLED;智慧灯杆;足球概念;柔性屏(折叠屏);虚拟现实;MR(混合现实);语音技术;消费电子概念;体育产业;人脸识别;物联网;粤港澳大湾区;智慧城市;5G;华为概念;元宇宙;在线教育;专精特新;人工智能;腾讯概念;抖音概念(字节概念);苹果概念;机器人概念;AIGC概念;信创;广东自贸区;数字经济;区块链;智慧政务;虚拟数字人;AI应用;互联网金融;华为鲲鹏;ChatGPT概念;旅游概念;英伟达概念,002587.SZ,002587,37
17,煤炭概念;煤化工概念;高股息精选;国企改革;融资融券;沪股通,601101.SH,601101,6
33,智慧灯杆;储能;智慧城市;华为概念;人民币贬值受益;车联网(车路协同);5G,002638.SZ,002638,7
33,跨境电商;净水概念;家用电器;网红经济;智能家居;粤港澳大湾区;专精特新;机器人概念;小米概念;AIGC概念;深股通;融资融券,301332.SZ,301332,12
33,专精特新;固态电池;深股通;融资融券,001279.SZ,001279,4
33,合成生物;基因测序;乡村振兴;OLED;光伏概念;消费电子概念;柔性屏(折叠屏);京津冀一体化;先进封装;AI眼镜;新能源汽车;智能穿戴;融资融券;深股通,300596.SZ,300596,14
17,军民融合;军工;无人机;高端装备;高铁;核电;中俄贸易概念;农机;央企国企改革;无人驾驶;减速器;新能源汽车;机器人概念;西部大开发;风电;人形机器人;数字孪生;工业互联网;物联网;人工智能;储能;国企改革;氢能源;沪股通;融资融券,600967.SH,600967,25
33,高股息精选;净水概念;创投;数字经济;空气能热泵;家用电器;鸿蒙概念;粤港澳大湾区;智能家居;无人机;深股通;融资融券,002035.SZ,002035,12
33,云办公;信创;工业互联网;腾讯概念;AI应用;海峡两岸;福建自贸区;人民币贬值受益;深股通;高股息精选;融资融券,300628.SZ,300628,11
17,农机;海峡两岸;机器人概念;低空经济;无人机,603879.SH,603879,5
151,智能家居;安防;DeepSeek概念;地下管网;人脸识别;物联网;污水处理;鸿蒙概念;专精特新;无人零售;融资融券;智慧城市;传感器,920407.BJ,920407,13
